2100 632 1 5.5198 8 41 17
2101 602 1 4.9368 10 39 17
2102 572 1 4.3128 25 37 17
2103 542 1 4.1372 27 35 17
2104 512 1 4.076 91 33 17
2105 512 1 4.0381 89 33 17
2106 512 1 4.0084 78 33 17
2107 512 1 4.0005 85 33 17
2108 542 1 4.1041 8 35 17
2109 557 1 4.0399 7 36 17
2110 557 1 4.0001 9 36 17
2111 587 1 4.0495 4 38 17
2112 617 1 4.1503 2 40 17
2113 596 1 4.4818 2 39 11
2114 566 1 5.0183 4 37 11
2115 536 1 4.7225 102 35 11
2116 536 1 4.6469 100 35 11
2117 536 1 4.5172 100 35 11
2118 536 1 4.5123 100 35 11
2119 536 1 4.5119 100 35 11
2120 536 1 4.5189 100 35 11
2121 536 1 4.5463 121 35 11
2122 566 1 4.4763 40 37 11
2123 596 1 4.5876 18 39 11
2124 626 1 4.3381 27 41 11
2125 656 1 4.2575 17 43 11
2126 686 1 4.1817 15 45 11
2127 716 1 4.1552 13 47 11
2128 720 1 8.7254 12 47 14
2129 720 1 8.6907 12 47 14
2130 720 1 8.647 12 47 14
2131 720 1 8.6857 18 47 14
2132 720 1 4.636 12 47 14
2133 719 1 6.3369 13 47 14
2134 689 1 6.1941 15 45 14
2135 659 1 6.1766 30 43 14
2136 660 1 8.6594 14 43 14
2137 660 1 8.6081 14 43 14
2138 660 1 5.5742 21 43 14
2139 690 1 5.8302 14 45 14
2140 720 1 6.0247 12 47 14
2141 750 1 5.9918 10 49 14
2142 780 1 5.8998 8 51 14
2143 810 1 5.8505 6 53 14
2144 840 1 5.2739 4 55 14
2145 870 1 9.8091 2 57 14
2146 538 1 8.4887 12 35 13
2147 508 1 8.1027 14 33 13
2148 478 1 8.2046 370 31 13
2149 478 1 8.3518 359 31 13
2150 508 1 8.8155 24 33 13
2151 524 1 5.8538 134 34 14
2152 524 1 5.7202 112 34 14
2153 524 1 5.6886 113 34 14
2154 554 1 5.6516 47 36 14
2155 582 1 3.2037 46 38 12
2156 582 1 3.2042 46 38 12
2157 582 1 5.0144 46 38 12
2158 570 1 4.1184 58 37 15
2159 587 1 4.2315 12 38 17
2160 574 1 5.4184 27 37 19
2161 587 1 3.4538 25 38 17
2162 587 1 3.4182 25 38 17
2163 587 1 5.5264 27 38 17
2164 617 1 5.4662 6 40 17
2165 647 1 4.103 4 42 17
2166 658 1 5.9342 3 43 13
2167 658 1 6.019 3 43 13
2168 638 1 8.0037 4 42 8
2169 608 1 7.9022 6 40 8
2170 578 1 7.8003 8 38 8
2171 548 1 7.6152 16 36 8
2172 538 1 4.8476 23 35 13
2173 538 1 4.8 63 35 13
2174 538 1 5.0144 67 35 13
2175 568 1 5.1389 8 37 13
2176 598 1 5.247 6 39 13
2177 628 1 5.2366 4 41 13
2178 658 1 5.1685 2 43 13
2179 766 1 3.7299 2 50 16
2180 736 1 3.7458 4 48 16
2181 706 1 3.7289 6 46 16
2182 676 1 3.7729 8 44 16
2183 646 1 3.7879 10 42 16
2184 616 1 3.8137 24 40 16
2185 646 1 3.7472 12 42 16
2186 661 1 4.2888 16 43 16
2187 691 1 4.315 6 45 16
2188 718 1 4.0953 5 47 13
2189 718 1 4.7561 5 47 13
2190 718 1 4.7632 5 47 13
2191 718 1 4.7767 5 47 13
2192 688 1 5.0837 6 45 13
2193 658 1 5.0733 8 43 13
2194 628 1 5.0547 10 41 13
2195 598 1 5.0436 12 39 13
2196 568 1 5.1158 47 37 13
2197 568 1 5.0543 46 37 13
2198 582 1 4.9453 7 38 12
2199 582 1 4.957 7 38 12
2200 582 1 4.9756 7 38 12
2201 554 1 5.7393 25 36 14
2202 554 1 5.7911 25 36 14
2203 530 1 6.0787 214 34 20
2204 530 1 6.0663 227 34 20
2205 560 1 5.9877 17 36 20
2206 569 1 4.6218 18 37 14
2207 584 1 4.7183 4 38 14
2208 562 1 5.9111 10 36 22
2209 592 1 5.8183 6 38 22
2210 622 1 5.8463 4 40 22
2211 652 1 5.9928 2 42 22
2212 590 1 5.8969 2 38 20
2213 560 1 5.9977 14 36 20
2214 530 1 6.0695 234 34 20
2215 509 1 7.1052 349 33 14
2216 479 1 7.0815 448 31 14
2217 479 1 7.0416 134 31 14
2218 478 1 8.0105 494 31 13
2219 478 1 8.0665 405 31 13
2220 508 1 7.9603 56 33 13
2221 538 1 7.7927 7 35 13
2222 561 1 7.0049 6 36 21
2223 561 1 7.1021 6 36 21
2224 561 1 7.1328 6 36 21
2225 545 1 17.765 19 35 20
2226 575 1 17.456 12 37 20
2227 586 1 6.8022 18 38 16
2228 616 1 7.038 6 40 16
2229 646 1 7.1434 4 42 16
2230 676 1 7.4308 2 44 16
2231 664 1 16.385 2 43 19
2232 634 1 15.97 7 41 19
2233 612 1 4.8465 17 40 12
2234 612 1 4.8408 12 40 12
2235 612 1 4.8461 12 40 12
2236 612 1 4.8382 62 40 12
2237 595 1 2.6927 69 39 10
2238 625 1 2.6739 6 41 10
2239 655 1 3.0431 5 43 9
2240 655 1 3.0607 5 43 9
2241 655 1 3.1082 5 43 9
2242 655 1 3.0714 5 43 9
2243 627 1 2.9375 14 41 12
2244 597 1 2.8849 16 39 12
2245 763 1 6.2182 2 50 13
2246 733 1 8.2557 4 48 13
2247 703 1 7.6643 6 46 13
2248 673 1 6.9908 8 44 13
2249 643 1 6.6047 14 42 13
2250 659 1 20.067 5 43 13
2251 659 1 21.405 5 43 13
2252 659 1 20.724 5 43 13
2253 659 1 20.467 5 43 13
2254 643 1 6.7389 7 42 13
2255 613 1 6.8254 6 40 13
2256 613 1 7.4412 6 40 13
2257 612 1 8.2973 7 40 11
2258 582 1 8.4579 20 38 11
2259 612 1 8.298 11 40 11
2260 627 1 7.3048 10 41 12
2261 627 1 7.2684 14 41 12
2262 657 1 7.3231 6 43 12
2263 687 1 7.3288 4 45 12
2264 717 1 6.145 3 47 12
2265 717 1 6.0659 3 47 12
2266 714 1 9.7162 4 47 9
2267 684 1 9.7664 6 45 9
2268 654 1 9.7802 8 43 9
2269 624 1 9.8362 10 41 9
2270 594 1 9.7841 19 39 9
2271 594 1 11.464 15 39 9
2272 594 1 11.557 15 39 9
2273 569 1 8.3785 26 37 14
2274 569 1 8.2392 24 37 14
2275 569 1 8.2236 24 37 14
2276 569 1 8.2042 24 37 14
2277 569 1 8.2229 24 37 14
2278 808 1 3.5757 2 53 12
2279 778 1 3.4577 4 51 12
2280 748 1 3.4271 6 49 12
2281 718 1 3.3736 8 47 12
2282 688 1 3.4178 10 45 12
2283 658 1 3.4792 12 43 12
2284 628 1 3.5363 14 41 12
2285 598 1 3.5878 16 39 12
2286 568 1 3.4486 18 37 12
2287 538 1 3.3405 20 35 12
2288 508 1 3.4131 35 33 12
2289 538 1 3.5515 13 35 12
2290 568 1 3.5587 11 37 12
2291 588 1 5.907 14 38 18
2292 588 1 5.8923 12 38 18
2293 576 1 3.9123 15 37 21
2294 606 1 3.8483 2 39 21
2295 621 1 3.57 2 40 21
2296 591 1 3.6234 11 38 21
2297 621 1 3.5782 7 40 21
2298 639 1 5.6907 6 42 9
2299 639 1 5.7894 6 42 9
2300 639 1 5.8573 6 42 9
2301 639 1 5.758 6 42 9
2302 639 1 5.6883 6 42 9
2303 622 1 6.6891 20 41 7
2304 622 1 6.6926 20 41 7
2305 622 1 6.6712 20 41 7
2306 622 1 6.6638 20 41 7
2307 611 1 4.7978 21 40 10
2308 581 1 4.5581 23 38 10
2309 551 1 4.4147 27 36 10
2310 581 1 4.3753 2 38 10
2311 672 1 4.3929 2 44 12
2312 642 1 4.4579 8 42 12
2313 612 1 4.4736 26 40 12
2314 582 1 4.562 40 38 12
2315 582 1 4.6047 20 38 12
2316 582 1 7.5078 22 38 12
2317 612 1 4.479 3 40 12
2318 630 1 12.961 2 41 15
2319 600 1 14.7 3 39 15
2320 570 1 12.1 43 37 15
2321 570 1 8.0068 43 37 15
2322 600 1 6.7704 2 39 15
2323 599 1 3.9877 2 39 14
2324 569 1 6.1613 29 37 14
2325 599 1 6.0558 25 39 14
2326 629 1 5.9541 23 41 14
2327 659 1 5.8489 21 43 14
2328 689 1 5.8155 19 45 14
2329 719 1 4.7249 17 47 14
2330 733 1 4.7137 16 48 13
2331 762 1 5.4169 5 50 12
2332 762 1 5.4392 5 50 12
2333 762 1 5.4716 5 50 12
2334 762 1 5.4036 5 50 12
2335 734 1 5.5569 6 48 14
2336 704 1 5.2035 8 46 14
2337 674 1 5.0324 10 44 14
2338 644 1 4.8878 12 42 14
2339 614 1 4.962 14 40 14
2340 584 1 5.0564 24 38 14
2341 614 1 5.1127 12 40 14
2342 644 1 5.0798 10 42 14
2343 645 1 4.654 9 42 15
2344 734 1 4.6125 2 48 14
2345 704 1 4.6887 4 46 14
2346 674 1 4.7687 19 44 14
2347 674 1 4.7712 17 44 14
2348 674 1 4.7988 17 44 14
2349 674 1 4.8798 17 44 14
2350 674 1 4.8348 17 44 14
2351 674 1 4.8118 17 44 14
2352 674 1 4.84 17 44 14
2353 660 1 4.1831 18 43 15
2354 630 1 4.1827 20 41 15
2355 600 1 4.0732 27 39 15
2356 600 1 4.1841 9 39 15
2357 598 1 7.7104 20 39 13
2358 598 1 7.7713 15 39 13
2359 598 1 7.722 15 39 13
2360 598 1 7.7432 15 39 13
2361 573 1 7.0882 21 37 18
2362 603 1 7.0383 5 39 18
2363 604 1 7.0819 21 39 19
2364 575 1 7.0261 70 37 20
2365 605 1 7.8176 50 39 20
2366 635 1 8.1966 8 41 20
2367 665 1 9.4018 6 43 20
2368 672 1 8.4059 5 44 11
2369 672 1 8.4165 11 44 11
2370 645 1 3.6872 10 42 14
2371 615 1 3.7068 12 40 14
2372 585 1 3.6896 14 38 14
2373 555 1 3.7605 16 36 14
2374 525 1 3.7348 22 34 14
2375 555 1 3.8265 4 36 14
2376 585 1 4.1083 2 38 14
2377 734 1 4.2714 2 48 13
2378 704 1 4.3303 4 46 13
2379 674 1 4.4056 46 44 13
2380 674 1 4.4155 44 44 13
2381 655 1 5.8737 54 43 9
2382 655 1 5.9265 11 43 9
2383 655 1 5.9583 11 43 9
2384 655 1 5.9345 11 43 9
2385 655 1 5.9122 11 43 9
2386 655 1 6.3095 11 43 9
2387 655 1 6.7784 11 43 9
2388 625 1 3.1918 21 41 10
2389 601 1 4.7551 45 39 16
2390 571 1 4.781 134 37 16
2391 553 1 5.6288 202 36 13
2392 565 1 2.1634 118 37 10
2393 565 1 2.1739 118 37 10
2394 579 1 4.9277 84 38 9
2395 579 1 4.9518 84 38 9
2396 579 1 4.9233 86 38 9
2397 609 1 4.9614 11 40 9
2398 639 1 4.896 9 42 9
2399 656 1 4.8293 8 43 11
2400 656 1 4.8196 8 43 11
2401 656 1 4.8391 8 43 11
2402 656 1 4.8605 8 43 11
2403 656 1 4.8543 8 43 11
2404 640 1 3.9506 9 42 10
2405 610 1 3.9915 79 40 10
2406 610 1 3.9916 74 40 10
2407 640 1 3.9156 6 42 10
2408 670 1 3.8559 4 44 10
2409 700 1 3.7951 2 46 10
2410 709 1 3.539 2 46 16
2411 679 1 3.597 4 44 16
2412 649 1 3.6568 6 42 16
2413 619 1 3.7051 8 40 16
2414 587 1 3.7725 10 38 16
2415 557 1 3.8431 45 36 16
2416 557 1 3.8578 78 36 16
2417 557 1 3.8249 77 36 16
2418 557 1 3.8265 77 36 16
2419 581 1 6.321 9 38 11
2420 581 1 6.3391 13 38 11
2421 611 1 6.2332 6 40 11
2422 641 1 6.1168 4 42 11
2423 633 1 3.6114 12 41 16
2424 663 1 3.8919 10 43 16
2425 693 1 4.2002 8 45 16
2426 723 1 4.5462 6 47 16
2427 753 1 4.7362 4 49 16
2428 761 1 5.3665 3 50 11
2429 761 1 5.383 3 50 11
2430 732 1 5.0683 4 48 12
2431 702 1 4.8442 6 46 12
2432 672 1 4.8357 8 44 12
2433 642 1 4.7809 10 42 12
2434 612 1 4.7177 12 40 12
2435 582 1 4.5175 14 38 12
2436 552 1 4.2742 27 36 12
2437 582 1 4.0396 13 38 12
2438 612 1 4.0129 6 40 12
2439 642 1 4.3403 4 42 12
2440 657 1 7.101 3 43 11
2441 657 1 7.1029 3 43 11
2442 630 1 7.5244 4 41 14
2443 719 1 6.0496 4 47 14
2444 749 1 6.03 2 49 14
2445 747 1 6.0059 2 49 12
2446 717 1 6.0925 8 47 12
2447 687 1 6.1176 10 45 12
2448 657 1 6.2137 12 43 12
2449 627 1 6.2897 30 41 12
2450 627 1 6.3085 24 41 12
2451 611 1 6.5217 25 40 11
2452 581 1 6.6348 27 38 11
2453 551 1 6.7709 30 36 11
2454 550 1 6.8962 37 36 10
2455 567 1 6.2708 38 37 12
2456 567 1 6.2204 54 37 12
2457 567 1 6.256 61 37 12
2458 567 1 6.2496 39 37 12
2459 567 1 6.2216 39 37 12
2460 539 1 4.3314 40 35 14
2461 509 1 4.1593 42 33 14
2462 479 1 4.1972 57 31 14
2463 479 1 4.0464 25 31 14
2464 509 1 4.1013 17 33 14
2465 539 1 4.1919 15 35 14
2466 569 1 4.202 16 37 14
2467 583 1 3.6602 4 38 13
2468 583 1 3.6064 4 38 13
2469 583 1 5.446 4 38 13
2470 570 1 5.4397 5 37 15
2471 540 1 5.3573 7 35 15
2472 510 1 3.3528 31 33 15
2473 540 1 3.6036 22 35 15
2474 570 1 3.3784 20 37 15
2475 600 1 3.3155 2 39 15
2476 750 1 7.0797 21 49 15
2477 736 1 7.9556 22 48 16
2478 706 1 7.3521 24 46 16
2479 676 1 7.4684 26 44 16
2480 646 1 7.5891 28 42 16
2481 616 1 8.2906 30 40 16
2482 586 1 8.2394 36 38 16
2483 616 1 8.3189 4 40 16
2484 642 1 5.5301 3 42 12
2485 642 1 5.5516 3 42 12
2486 630 1 4.4769 4 41 15
2487 600 1 4.4032 8 39 15
2488 630 1 4.3379 2 41 15
2489 630 1 4.1591 2 41 15
2490 600 1 3.9807 4 39 15
2491 570 1 3.881 6 37 15
2492 540 1 3.8262 8 35 15
2493 510 1 3.9051 15 33 15
2494 540 1 3.9343 5 35 15
2495 569 1 3.8948 4 37 14
2496 569 1 3.8613 4 37 14
2497 569 1 3.9086 4 37 14
2498 597 1 5.8139 2 39 12
2499 567 1 5.9247 7 37 12
2500 537 1 6.0126 9 35 12
2501 507 1 6.1363 11 33 12
2502 477 1 6.2764 25 31 12
2503 507 1 6.1354 12 33 12
2504 539 1 6.0135 10 35 12
2505 569 1 5.8895 8 37 12
2506 599 1 5.7775 6 39 12
2507 629 1 5.6677 4 41 12
2508 659 1 5.591 2 43 12
2509 614 1 7.3619 10 40 14
2510 614 1 7.3646 10 40 14
2511 614 1 8.1333 10 40 14
2512 614 1 8.1858 10 40 14
2513 601 1 6.3067 11 39 16
2514 571 1 6.2018 32 37 16
2515 541 1 6.0841 69 35 16
2516 571 1 5.6618 44 37 16
2517 601 1 8.3152 43 39 16
2518 598 1 4.8313 48 39 13
2519 568 1 4.8361 53 37 13
2520 538 1 4.9188 34 35 13
2521 508 1 5.0007 39 33 13
2522 510 1 4.4019 4 33 15
2523 510 1 4.3524 4 33 15
2524 510 1 4.3888 4 33 15
2525 495 1 4.3233 6 32 15
2526 523 1 4.3371 2 34 13
2527 493 1 4.2457 3 32 13
2528 463 1 4.2785 657 30 13
2529 463 1 4.2769 656 30 13
2530 463 1 4.2833 667 30 13
2531 493 1 4.3616 28 32 13
2532 523 1 4.4073 8 34 13
2533 553 1 4.5783 4 36 13
2534 583 1 4.719 2 38 13
2535 555 1 4.5369 2 36 15
2536 525 1 4.48 4 34 15
2537 495 1 4.3424 18 32 15
2538 525 1 4.2529 14 34 15
2539 555 1 4.1901 6 36 15
2540 585 1 4.2648 4 38 15
2541 615 1 4.444 2 40 15
2542 598 1 9.1724 2 39 13
2543 568 1 8.8607 36 37 13
2544 538 1 8.7277 38 35 13
2545 508 1 8.3907 46 33 13
2546 478 1 8.1499 422 31 13
2547 478 1 8.0811 391 31 13
2548 507 1 7.9205 5 33 12
2549 507 1 7.9526 53 33 12
2550 537 1 8.0652 49 35 12
2551 554 1 7.12 48 36 14
2552 554 1 7.1293 55 36 14
2553 584 1 7.1288 22 38 14
2554 586 1 4.0316 13 38 16
2555 586 1 6.3235 13 38 16
2556 556 1 6.9191 26 36 16
2557 586 1 7.3262 12 38 16
2558 616 1 7.9324 10 40 16
2559 646 1 8.5175 8 42 16
2560 676 1 9.0529 6 44 16
2561 706 1 9.3865 4 46 16
2562 736 1 9.4599 2 48 16
2563 710 1 4.7558 2 46 19
2564 680 1 4.7948 10 44 19
2565 680 1 4.8107 9 44 19
2566 680 1 4.7856 9 44 19
2567 680 1 4.785 9 44 19
2568 662 1 4.9304 10 43 17
2569 632 1 4.8501 12 41 17
2570 602 1 4.5556 14 39 17
2571 572 1 4.3871 74 37 17
2572 572 1 4.4249 63 37 17
2573 572 1 4.3768 63 37 17
2574 572 1 4.3377 63 37 17
2575 659 1 3.1115 2 43 13
2576 629 1 3.0703 17 41 13
2577 629 1 3.0612 16 41 13
2578 629 1 3.1125 26 41 13
2579 659 1 3.3696 15 43 13
2580 689 1 3.333 13 45 13
2581 719 1 3.4352 11 47 13
2582 749 1 3.4806 9 49 13
2583 779 1 3.5165 7 51 13
2584 808 1 3.8174 6 53 11
2585 808 1 3.9373 6 53 11
2586 808 1 3.8612 6 53 11
2587 808 1 3.9041 6 53 11
2588 808 1 3.8873 6 53 11
2589 798 1 8.6233 7 52 18
2590 768 1 7.826 9 50 18
2591 738 1 7.536 19 48 18
2592 708 1 7.4621 16 46 18
2593 678 1 7.5495 18 44 18
2594 648 1 7.6624 20 42 18
2595 618 1 7.7796 46 40 18
2596 648 1 8.4227 24 42 18
2597 678 1 8.3066 22 44 18
2598 708 1 8.1764 20 46 18
2599 738 1 9.193 4 48 18
2600 768 1 9.0681 2 50 18
2601 740 1 9.0589 2 48 20
2602 710 1 9.1934 14 46 20
2603 740 1 9.0688 10 48 20
2604 770 1 8.9448 8 50 20
2605 802 1 9.6514 6 52 20
2606 832 1 8.7114 4 54 20
2607 862 1 7.6773 2 56 20
2608 612 1 6.0957 2 40 12
2609 582 1 6.1048 52 38 12
2610 582 1 6.1592 52 38 12
2611 612 1 6.1062 2 40 12
2612 642 1 5.6571 2 42 12
2613 612 1 5.654 4 40 12
2614 582 1 5.7171 27 38 12
2615 582 1 5.7704 25 38 12
2616 582 1 5.8197 25 38 12
2617 582 1 5.8782 25 38 12
2618 582 1 5.915 35 38 12
2619 582 1 5.7485 24 38 12
2620 580 1 4.6065 25 38 10
2621 550 1 4.6792 27 36 10
2622 520 1 4.7842 29 34 10
2623 490 1 4.8921 375 32 10
2624 490 1 4.8917 372 32 10
2625 490 1 4.8924 372 32 10
2626 490 1 4.892 372 32 10
2627 507 1 4.9977 183 33 12
2628 537 1 4.9023 5 35 12
2629 566 1 4.8599 4 37 11
2630 566 1 4.8767 4 37 11
2631 566 1 4.8995 4 37 11
2632 539 1 4.8355 7 35 14
2633 569 1 4.8893 2 37 14
2634 569 1 4.6332 28 37 14
2635 569 1 4.6267 28 37 14
2636 569 1 4.6216 28 37 14
2637 571 1 7.6942 12 37 16
2638 541 1 7.526 14 35 16
2639 511 1 7.2139 219 33 16
2640 523 1 4.2286 204 34 13
2641 689 1 6.8375 2 45 14
2642 659 1 6.6121 4 43 14
2643 629 1 6.4658 8 41 14
2644 659 1 6.5739 2 43 14
2645 689 1 7.3262 2 45 13
2646 659 1 7.281 5 43 13
2647 662 1 11.359 2 43 16
2648 661 1 12.313 5 43 16
2649 691 1 12.358 2 45 16
2650 689 1 6.2895 2 45 14
2651 659 1 6.2664 4 43 14
2652 629 1 6.2425 11 41 14
2653 631 1 10.984 16 41 16
2654 643 1 9.8423 10 42 13
2655 643 1 9.7317 23 42 13
2656 673 1 9.86 14 44 13
2657 701 1 4.7102 13 46 11
2658 701 1 4.7211 13 46 11
2659 701 1 4.7245 13 46 11
2660 683 1 2.711 24 45 8
2661 653 1 2.7428 17 43 8
2662 623 1 2.7312 19 41 8
2663 593 1 2.7369 21 39 8
2664 563 1 2.776 250 37 8
2665 563 1 2.7661 238 37 8
2666 563 1 2.7675 251 37 8
2667 593 1 2.7317 25 39 8
2668 623 1 2.7443 23 41 8
2669 653 1 2.8832 21 43 8
2670 683 1 3.0029 8 45 8
2671 713 1 3.2061 6 47 8
2672 743 1 3.2651 4 49 8
2673 773 1 3.2246 2 51 8
2674 779 1 4.8435 2 51 14
2675 749 1 4.851 4 49 14
2676 719 1 4.7724 6 47 14
2677 689 1 4.6275 8 45 14
2678 659 1 4.6319 10 43 14
2679 687 1 4.6316 2 45 12
2680 657 1 4.7113 14 43 12
2681 627 1 4.7983 16 41 12
2682 597 1 4.8834 19 39 12
2683 582 1 4.9065 42 38 12
2684 582 1 4.8791 49 38 12
2685 612 1 4.8236 18 40 12
2686 625 1 6.7648 18 41 9
2687 625 1 6.8328 17 41 9
2688 625 1 6.8746 17 41 9
2689 625 1 6.8224 17 41 9
2690 625 1 6.8223 17 41 9
2691 616 1 11.346 14 40 16
2692 586 1 11.234 16 38 16
2693 556 1 10.626 51 36 16
2694 586 1 10.665 45 38 16
2695 616 1 10.552 43 40 16
2696 613 1 6.2013 43 40 12
2697 583 1 5.8586 55 38 12
2698 553 1 5.6433 18 36 12
2699 523 1 5.4223 62 34 12
2700 493 1 5.3439 192 32 12
2701 493 1 5.3521 166 32 12
2702 523 1 5.2573 10 34 12
2703 553 1 5.1472 8 36 12
2704 583 1 5.0847 31 38 12
2705 557 1 3.6674 30 36 16
2706 587 1 3.642 2 38 16
2707 480 1 3.7135 2 31 15
2708 450 1 3.6341 510 29 15
2709 450 1 3.6577 616 29 15
2710 450 1 3.6597 588 29 15
2711 450 1 3.6559 588 29 15
2712 480 1 3.5567 163 31 15
2713 510 1 3.7081 115 33 15
2714 511 1 5.8016 114 33 16
2715 511 1 5.8383 128 33 16
2716 541 1 5.7885 15 35 16
2717 551 1 4.6929 17 36 11
2718 581 1 4.6668 10 38 11
2719 611 1 4.6134 8 40 11
2720 641 1 4.5723 7 42 11
2721 630 1 4.8217 3 41 15
2722 600 1 4.7076 5 39 15
2723 570 1 4.5353 7 37 15
2724 540 1 4.6311 86 35 15
2725 555 1 4.3085 78 36 15
2726 555 1 4.442 79 36 15
2727 585 1 4.3635 3 38 15
2728 614 1 4.4196 2 40 14
2729 585 1 4.27 3 38 15
2730 555 1 4.3486 79 36 15
2731 555 1 4.4013 78 36 15
2732 555 1 4.4527 33 36 15
2733 555 1 4.4599 33 36 15
2734 555 1 4.4802 33 36 15
2735 555 1 4.4156 21 36 15
2736 584 1 4.3965 12 38 14
2737 614 1 4.3231 6 40 14
2738 644 1 4.2884 4 42 14
2739 674 1 3.7719 2 44 14
2740 597 1 6.3692 2 39 12
2741 567 1 6.4698 4 37 12
2742 537 1 6.4916 6 35 12
2743 507 1 6.5919 8 33 12
2744 477 1 6.678 72 31 12
2745 507 1 6.548 62 33 12
2746 537 1 6.4904 40 35 12
2747 567 1 6.7255 38 37 12
2748 597 1 6.8101 22 39 12
2749 627 1 6.0256 20 41 12
2750 657 1 6.0486 18 43 12
2751 687 1 6.0056 16 45 12
2752 717 1 5.9055 14 47 12
2753 747 1 5.8114 12 49 12
2754 777 1 5.756 10 51 12
2755 807 1 10.087 8 53 12
2756 809 1 15.465 3 53 14
2757 809 1 15.952 3 53 14
2758 794 1 4.9266 4 52 13
2759 764 1 4.884 6 50 13
2760 734 1 4.9505 8 48 13
2761 704 1 4.9714 10 46 13
2762 674 1 4.7948 12 44 13
2763 644 1 4.3875 14 42 13
2764 614 1 3.8997 23 40 13
2765 644 1 3.9607 7 42 13
2766 674 1 3.8906 5 44 13
2767 704 1 3.8457 3 46 13
2768 720 1 8.4881 2 47 15
2769 716 1 6.3017 3 47 11
2770 686 1 6.1579 9 45 11
2771 716 1 6.7111 4 47 11
2772 746 1 7.1807 2 49 11
2773 635 1 7.1246 14 41 20
2774 665 1 7.2995 12 43 20
2775 695 1 7.2825 10 45 20
2776 725 1 7.2107 8 47 20
2777 755 1 7.3112 6 49 20
2778 770 1 8.5813 5 50 20
2779 770 1 11.295 5 50 20
2780 770 1 11.295 5 50 20
2781 770 1 12.111 5 50 20
2782 766 1 10.608 6 50 16
2783 736 1 10.751 8 48 16
2784 706 1 10.589 21 46 16
2785 706 1 10.497 20 46 16
2786 706 1 10.449 16 46 16
2787 706 1 10.426 16 46 16
2788 706 1 4.0423 17 46 16
2789 676 1 4.0836 27 44 16
2790 646 1 4.2702 25 42 16
2791 676 1 4.2215 10 44 16
2792 706 1 4.2216 8 46 16
2793 719 1 6.52 7 47 13
2794 719 1 6.5307 7 47 13
2795 719 1 6.5398 7 47 13
2796 719 1 6.5991 7 47 13
2797 719 1 6.7342 7 47 13
2798 719 1 6.5853 7 47 13
2799 704 1 10.056 8 46 13
2800 674 1 8.8073 10 44 13
2801 644 1 8.3986 12 42 13
2802 614 1 8.0948 14 40 13
2803 584 1 7.8688 16 38 13
2804 554 1 7.7688 100 36 13
2805 554 1 7.801 95 36 13
2806 722 1 7.2067 2 47 16
2807 692 1 7.2901 4 45 16
2808 662 1 7.2628 6 43 16
2809 632 1 7.2291 11 41 16
2810 617 1 4.8672 9 40 16
2811 587 1 4.6344 11 38 16
2812 557 1 3.9831 54 36 16
2813 557 1 3.8681 52 36 16
2814 557 1 3.8644 52 36 16
2815 539 1 3.7186 63 35 13
2816 523 1 3.8409 307 34 12
2817 523 1 3.8016 277 34 12
2818 539 1 3.7191 35 35 13
2819 569 1 3.6558 25 37 13
2820 599 1 3.5993 30 39 13
2821 629 1 3.5563 10 41 13
2822 643 1 5.351 17 42 13
2823 673 1 5.259 7 44 13
2824 703 1 5.2021 5 46 13
2825 733 1 5.1412 3 48 13
2826 749 1 5.7616 2 49 14
2827 732 1 3.8868 3 48 12
2828 702 1 3.9492 5 46 12
2829 672 1 4.0179 7 44 12
2830 642 1 4.0853 9 42 12
2831 612 1 4.1459 11 40 12
2832 582 1 4.1745 13 38 12
2833 552 1 4.2369 25 36 12
2834 582 1 4.222 10 38 12
2835 612 1 4.1832 8 40 12
2836 642 1 4.1059 6 42 12
2837 672 1 4.0415 4 44 12
2838 702 1 3.9829 2 46 12
2839 523 1 4.6801 47 34 13
2840 493 1 4.5794 69 32 13
2841 463 1 4.3275 690 30 13
2842 463 1 4.3101 722 30 13
2843 493 1 4.3103 62 32 13
2844 510 1 4.4953 71 33 15
2845 540 1 4.4706 21 35 15
2846 570 1 4.3886 4 37 15
2847 600 1 4.3559 2 39 15
2848 615 1 7.0415 2 40 15
2849 585 1 7.0605 4 38 15
2850 555 1 7.0212 42 36 15
2851 555 1 6.9614 40 36 15
2852 555 1 6.9566 40 36 15
2853 555 1 6.9786 44 36 15
2854 585 1 6.8666 8 38 15
2855 615 1 6.7479 6 40 15
2856 645 1 6.7272 4 42 15
2857 675 1 5.4039 2 44 15
2858 670 1 5.6393 2 44 10
2859 640 1 5.4638 4 42 10
2860 610 1 5.4335 6 40 10
2861 580 1 5.5192 8 38 10
2862 550 1 5.6271 10 36 10
2863 520 1 5.66 93 34 10
2864 520 1 5.7034 88 34 10
2865 520 1 5.8161 95 34 10
2866 495 1 4.1533 88 32 15
2867 465 1 4.159 103 30 15
2868 495 1 4.1169 13 32 15
2869 525 1 4.3762 11 34 15
2870 555 1 4.5192 4 36 15
2871 587 1 4.6449 2 38 15
2872 764 1 5.0971 2 50 14
2873 734 1 5.1612 4 48 14
2874 704 1 5.2437 6 46 14
2875 674 1 5.3283 8 44 14
2876 644 1 5.3334 10 42 14
2877 614 1 5.3762 18 40 14
2878 616 1 6.0857 7 40 14
2879 616 1 6.0876 7 40 14
2880 645 1 6.0318 2 42 13
2881 616 1 6.0842 7 40 14
2882 616 1 6.0943 7 40 14
